date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:20	68827/68827	---M-Z	200	added ('OK')	text/html	etag:%2210cdb-5f5ff09d369fa-gzip%22	https://shreethemes.in/bootgen/layouts/index-business.html	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/index-business.html	(from )
23:50:22	277/277	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Jul%202023%2018:05:21%20GMT	https://shreethemes.in/robots.txt		(from )
23:50:22	2006/2006	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%227d6-5c02515f62c29%22	https://shreethemes.in/bootgen/layouts/images/favicon.ico	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/favicon.ico	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:23	220780/220780	---M-Z	200	added ('OK')	text/css	etag:%2235e6c-5f5ff09d2317a-gzip%22	https://shreethemes.in/bootgen/layouts/css/bootstrap.min.css	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/css/bootstrap.min.css	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:24	305022/305022	---M-Z	200	added ('OK')	text/css	etag:%224a77e-5dc47842d9a62-gzip%22	https://shreethemes.in/bootgen/layouts/css/materialdesignicons.min.css	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/css/materialdesignicons.min.css	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:26	58297/58297	---MCZ	200	added ('OK')	text/css	etag:W/%22accdbde3b79ab05345137cafe7201b9d%22	https://unicons.iconscout.com/release/v4.0.0/css/line.css	/home/bibek/montessori/bootgen/unicons.iconscout.com/release/v4.0.0/css/line.css	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:26	2167/2167	---M-Z	200	added ('OK')	text/css	etag:%22877-5c48eede1b1af-gzip%22	https://shreethemes.in/bootgen/layouts/css/tiny-slider.css	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/css/tiny-slider.css	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:27	69747/69747	---M-Z	200	added ('OK')	text/css	etag:%2211073-5c02515f3ab7c-gzip%22	https://shreethemes.in/bootgen/layouts/css/animate.css	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/css/animate.css	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:28	1021/1021	---M-Z	200	added ('OK')	text/css	etag:%223fd-5c02515f3ab7c-gzip%22	https://shreethemes.in/bootgen/layouts/css/animations-delay.css	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/css/animations-delay.css	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:29	4784/4784	---M-Z	200	added ('OK')	text/css	etag:%2212b0-5c02515f3bb1d-gzip%22	https://shreethemes.in/bootgen/layouts/css/tobii.min.css	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/css/tobii.min.css	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:30	35171/35171	---M-Z	200	added ('OK')	text/css	etag:%228963-5f5ff09d2411a-gzip%22	https://shreethemes.in/bootgen/layouts/css/style.min.css	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/css/style.min.css	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:31	4350/4350	---M-Z	200	added ('OK')	text/css	etag:%2210fe-5f5ff09d2411a-gzip%22	https://shreethemes.in/bootgen/layouts/css/colors/green.css	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/css/colors/green.css	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:32	32955/32955	---M--	200	added ('OK')	image/png	etag:%2280bb-5c02515f447bf%22	https://shreethemes.in/bootgen/layouts/images/business/logo.png	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/logo.png	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:33	32212/32212	---M--	200	added ('OK')	image/png	etag:%227dd4-5c02515f447bf%22	https://shreethemes.in/bootgen/layouts/images/business/logo-light.png	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/logo-light.png	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:35	153100/153100	---M--	200	added ('OK')	image/jpeg	etag:%222560c-5c02515f418de%22	https://shreethemes.in/bootgen/layouts/images/business/01.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/01.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:37	455009/455009	---M--	200	added ('OK')	image/jpeg	etag:%226f161-5c02515f4287f%22	https://shreethemes.in/bootgen/layouts/images/business/02.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/02.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:37	270424/270424	---M--	200	added ('OK')	image/jpeg	etag:%2242058-5c02515f4287f%22	https://shreethemes.in/bootgen/layouts/images/business/03.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/03.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:38	73711/73711	---M--	200	added ('OK')	image/jpeg	etag:%2211fef-5c02515f4381f%22	https://shreethemes.in/bootgen/layouts/images/business/about.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/about.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:38	29975/29975	---M--	200	added ('OK')	image/jpeg	etag:%227517-5c02515f447bf%22	https://shreethemes.in/bootgen/layouts/images/business/team01.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/team01.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:39	38363/38363	---M--	200	added ('OK')	image/jpeg	etag:%2295db-5c02515f447bf%22	https://shreethemes.in/bootgen/layouts/images/business/team02.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/team02.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:40	23595/23595	---M--	200	added ('OK')	image/jpeg	etag:%225c2b-5c02515f447bf%22	https://shreethemes.in/bootgen/layouts/images/business/team03.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/team03.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:41	38748/38748	---M--	200	added ('OK')	image/jpeg	etag:%22975c-5c02515f447bf%22	https://shreethemes.in/bootgen/layouts/images/business/team04.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/team04.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
23:50:43	346628/346628	---M--	200	added ('OK')	image/jpeg	etag:%2254a04-5c02515f4381f%22	https://shreethemes.in/bootgen/layouts/images/business/04.jpg	/home/bibek/montessori/bootgen/shreethemes.in/bootgen/layouts/images/business/04.jpg	(from https://shreethemes.in/bootgen/layouts/index-business.html)
