date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:40:49	175413/175413	---M--	200	added ('OK')	image/png	etag:%222ad35-601fc585-16165b;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/hero/hero-image1.png	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/hero/hero-image1.png	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:50	152712/152712	---M--	200	added ('OK')	image/png	etag:%2225488-601fc564-161628;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/about/protect-img1.png	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/about/protect-img1.png	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:50	2379/2379	---M--	200	added ('OK')	image/png	etag:%2294b-601fc592-16166d;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon.png	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon.png	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:51	3337/3337	---M--	200	added ('OK')	image/png	etag:%22d09-601fc593-16166e;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon2.png	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon2.png	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:52	3182/3182	---M--	200	added ('OK')	image/png	etag:%22c6e-601fc593-16166f;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon3.png	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon3.png	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:53	2698/2698	---M--	200	added ('OK')	image/png	etag:%22a8a-601fc594-161670;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon4.png	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon4.png	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:54	2650/2650	---M--	200	added ('OK')	image/png	etag:%22a5a-601fc595-161673;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icons5.png	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icons5.png	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:55	2653/2653	---M--	200	added ('OK')	image/png	etag:%22a5d-601fc594-161671;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon6.png	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/icon/icon6.png	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:56	28807/28807	---M--	200	added ('OK')	image/jpeg	etag:%227087-601fc581-161657;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/offer1.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/offer1.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:57	28693/28693	---M--	200	added ('OK')	image/jpeg	etag:%227015-601fc582-161659;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/offers2.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/offers2.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:58	31445/31445	---M--	200	added ('OK')	image/jpeg	etag:%227ad5-601fc581-161658;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/offer3.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/blog/offer3.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
21:40:59	36372/36372	---M--	200	added ('OK')	image/jpeg	etag:%228e14-601fc5a3-161684;;;%22	https://demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/slider-img/service-slider1.jpg	/home/bibek/montessori/cleaning/demo.voidcoders.com/htmldemo/hexa/main-files/assets/img/slider-img/service-slider1.jpg	(from https://demo.voidcoders.com/htmldemo/hexa/main-files/index.html)
